Header
rate=30
frames=647
duration=21.5667
type=degree
Body
Time,Frame,RE,RS,LE,LS,NV,NH,HD,RK,RH,LK,LH,TV,TH,TO,SD
20.9,627,29.2851,-11.5133,29.9197,-12.8356,-22.95,0.181372,73.0667,-37.2803,3.82019,-37.7261,6.77112,-14.9171,12.0573,1.40706,0.0
20.9333,628,28.1415,-11.0385,28.7865,-12.348,-22.9389,0.20232,71.9115,-36.3954,3.23761,-36.8917,6.19232,-15.9674,11.1461,1.42115,0.0
20.9667,629,27.0083,-10.5652,27.6642,-11.8671,-22.9262,0.224698,70.7466,-35.5188,2.66655,-36.0675,5.61957,-17.0101,10.2413,1.43463,0.0
21.0,630,25.8886,-10.095,26.5559,-11.384,-22.9107,0.248546,69.5737,-34.6529,2.09032,-35.2562,5.05504,-18.0403,9.34747,1.4475,0.0
21.0333,631,24.7855,-9.62969,25.4647,-10.9059,-22.8912,0.273905,68.3943,-33.7998,1.52821,-34.4597,4.49959,-19.053,8.46883,1.45973,0.0
21.0667,632,23.7033,-9.1763,24.3945,-10.4351,-22.8664,0.300814,67.2101,-32.9618,0.975581,-33.6798,3.95434,-20.0432,7.60975,1.4713,0.0
21.1,633,22.6458,-8.72697,23.3495,-9.97399,-22.8351,0.329315,66.0227,-32.1416,0.433964,-32.9193,3.42104,-21.0057,6.77459,1.48221,0.0
21.1333,634,21.6184,-8.28554,22.3348,-9.52555,-22.796,0.359448,64.834,-31.3425,-0.0891561,-32.1816,2.90196,-21.9357,5.96768,1.49242,0.0
21.1667,635,20.6264,-7.86397,21.3558,-9.09302,-22.748,0.391254,63.6454,-30.5674,-0.602932,-31.4688,2.39816,-22.8281,5.19339,1.50193,0.0
21.2,636,19.6769,-7.46144,20.4189,-8.67998,-22.6897,0.424772,62.4586,-29.82,-1.10518,-30.7853,1.91263,-23.678,4.45606,1.5107,0.0
21.2333,637,18.7773,-7.08601,19.5316,-8.29097,-22.62,0.460044,61.2754,-29.1047,-1.57773,-30.1337,1.44661,-24.4802,3.76003,1.51873,0.0
21.2667,638,17.9365,-6.73463,18.7023,-7.93072,-22.5376,0.49711,60.0973,-28.4257,-2.03881,-29.5184,1.00326,-25.2298,3.10965,1.526,0.0
21.3,639,17.1633,-6.41269,17.9394,-7.60428,-22.4414,0.536009,58.926,-27.7878,-2.47026,-28.9442,0.584824,-25.9217,2.50928,1.53248,0.0
21.3333,640,16.4686,-6.1335,17.2531,-7.31758,-22.3299,0.576784,57.7632,-27.1969,-2.86947,-28.415,0.194253,-26.5511,1.96325,1.53815,0.0
21.3667,641,15.8632,-5.89928,16.6536,-7.07645,-22.2021,0.619474,56.6105,-26.6581,-3.24286,-27.9349,-0.166419,-27.1127,1.47592,1.543,0.0
21.4,642,15.3584,-5.71961,16.1514,-6.88714,-22.0568,0.66412,55.4697,-26.1771,-3.58268,-27.5093,-0.493674,-27.6017,1.05163,1.54702,0.0
21.4333,643,14.9647,-5.59351,15.7565,-6.75546,-21.8925,0.710761,54.3422,-25.7604,-3.88952,-27.1423,-0.785161,-28.0131,0.694743,1.55017,0.0
21.4667,644,14.6928,-5.52724,15.4785,-6.68383,-21.7082,0.75944,53.2299,-25.4133,-4.14698,-26.8388,-1.03788,-28.3417,0.409592,1.55245,0.0
21.5,645,14.5499,-5.53418,15.3254,-6.6862,-21.5026,0.810196,52.1343,-25.1415,-4.36993,-26.6032,-1.24962,-28.5827,0.200529,1.55383,0.0
21.5333,646,14.5432,-5.60871,15.3028,-6.75646,-21.2745,0.863069,51.0571,-24.9503,-4.538,-26.4392,-1.41743,-28.7309,0.0719033,1.55429,0.0
21.5667,647,16.0646,-6.53123,15.6391,-6.9012,-21.0226,0.9181,50.0,-25.462,-3.99836,-27.5702,-0.696588,-28.7815,0.0280618,1.28235,0.0
