Header
rate=30
frames=600
duration=20.0
type=degree
Body
Time,Frame,RE,RS,LE,LS,NV,NH,HD,RK,RH,LK,LH,TV,TH,TO,SD
5.13333,154,75.5707,-14.3722,74.4209,-14.0713,20.68,-25.0201,-4.74474,-41.5048,39.9977,-40.1746,41.9523,22.7688,-24.3812,-0.149772,0.0
5.16667,155,76.8341,-14.3734,75.6894,-14.0763,21.875,-22.9547,-3.25099,-41.7041,40.3632,-40.3798,42.3525,22.7688,-24.3812,-0.149772,0.0
5.2,156,77.9198,-14.3581,76.779,-14.0504,22.92,-20.8707,-1.94474,-41.8745,40.6867,-40.5552,42.6919,22.7688,-24.3812,-0.149772,0.0
5.23333,157,78.8053,-14.3479,77.6675,-14.0402,23.785,-18.7868,-0.863489,-42.0131,40.9376,-40.6986,42.9703,22.7688,-24.3812,-0.149772,0.0
5.26667,158,79.4684,-14.3091,78.3326,-14.0026,24.44,-16.7213,-0.0447388,-42.1168,41.1317,-40.8057,43.1794,22.7688,-24.3812,-0.149772,0.0
5.3,159,79.885,-14.2903,78.7505,-13.9968,24.855,-14.693,0.474011,-42.1819,41.2543,-40.8726,43.311,22.7688,-24.3812,-0.149772,0.0
5.33333,160,80.0299,-14.2971,78.8959,-13.9896,25.0,-12.7203,0.655261,-42.2043,41.2969,-40.8959,43.3495,22.7688,-24.3812,-0.149772,0.0
5.36667,161,80.0127,-14.2889,78.8785,-13.9956,24.9756,-10.8219,0.0729911,-42.2366,41.3051,-40.9286,43.3587,22.7688,-24.3812,-0.149772,0.0
5.4,162,79.9615,-14.3194,78.8275,-14.0131,24.9038,-9.01616,-1.52355,-42.3311,41.3297,-41.0249,43.3936,22.7688,-24.3812,-0.149772,0.0
5.43333,163,79.8781,-14.3461,78.7443,-14.0414,24.787,-7.32176,-3.90898,-42.4833,41.3685,-41.1794,43.4372,22.7688,-24.3812,-0.149772,0.0
5.46667,164,79.764,-14.3682,78.6303,-14.0795,24.6275,-5.75723,-6.85789,-42.6891,41.4291,-41.3891,43.4962,22.7688,-24.3812,-0.149772,0.0
5.5,165,79.6202,-14.4127,78.4867,-14.1266,24.4276,-4.34111,-10.1449,-42.9438,41.4854,-41.6483,43.5684,22.7688,-24.3812,-0.149772,0.0
5.53333,166,79.4481,-14.4649,78.3149,-14.1817,24.1897,-3.09196,-13.5446,-43.2426,41.56,-41.9523,43.6523,22.7688,-24.3812,-0.149772,0.0
5.56667,167,79.2491,-14.5378,78.1161,-14.231,23.916,-2.02833,-16.8316,-43.581,41.6435,-42.2963,43.7458,22.7688,-24.3812,-0.149772,0.0
5.6,168,79.024,-14.6023,77.8914,-14.3123,23.6088,-1.16876,-19.7805,-43.9544,41.7341,-42.6761,43.8481,22.7688,-24.3812,-0.149772,0.0
5.63333,169,78.7745,-14.6718,77.6422,-14.3857,23.2706,-0.531817,-22.1659,-44.3577,41.8306,-43.0858,43.9564,22.7688,-24.3812,-0.149772,0.0
5.66667,170,78.5017,-14.7314,77.3696,-14.4633,22.9036,-0.136046,-23.7625,-44.7871,41.9402,-43.5218,44.0698,22.7688,-24.3812,-0.149772,0.0
5.7,171,78.2066,-14.8215,77.0748,-14.544,22.5101,0.0,-24.3447,-45.2379,42.0357,-43.9797,44.1789,22.7688,-24.3812,-0.149772,0.0
5.73333,172,77.8906,-14.8863,76.759,-14.6142,22.0924,-0.079826,-24.3397,-45.7054,42.1412,-44.4544,44.2976,22.7688,-24.3812,-0.149772,0.0
5.76667,173,77.555,-14.9661,76.4236,-14.7112,21.6529,-0.307693,-24.3246,-46.1869,42.2565,-44.9419,44.425,22.7688,-24.3812,-0.149772,0.0
5.8,174,77.201,-15.0462,76.0697,-14.7957,21.1939,-0.666185,-24.2996,-46.6772,42.3536,-45.4397,44.5442,22.7688,-24.3812,-0.149772,0.0
5.83333,175,76.83,-15.1258,75.6987,-14.8797,20.7176,-1.13788,-24.2647,-47.1734,42.4577,-45.9427,44.6616,22.7688,-24.3812,-0.149772,0.0
5.86667,176,76.4431,-15.204,75.3119,-14.9623,20.2265,-1.70538,-24.2201,-47.6721,42.5596,-46.448,44.7763,22.7688,-24.3812,-0.149772,0.0
5.9,177,76.0423,-15.2803,74.9108,-15.0302,19.7228,-2.35124,-24.1657,-48.1699,42.6672,-46.952,44.8872,22.7688,-24.3812,-0.149772,0.0
5.93333,178,75.6281,-15.3669,74.4967,-15.1075,19.2089,-3.05807,-24.1017,-48.6637,42.762,-47.4521,44.9941,22.7688,-24.3812,-0.149772,0.0
5.96667,179,75.203,-15.4235,74.0712,-15.1936,18.687,-3.80843,-24.0282,-49.1511,42.8429,-47.9445,45.0957,22.7688,-24.3812,-0.149772,0.0
6.0,180,74.7681,-15.5026,73.6358,-15.2629,18.1595,-4.58492,-23.9452,-49.6283,42.9275,-48.4277,45.1915,22.7688,-24.3812,-0.149772,0.0
6.03333,181,74.3251,-15.5505,73.1922,-15.3148,17.6287,-5.37012,-23.8528,-50.0933,43.0066,-48.8977,45.2809,22.7688,-24.3812,-0.149772,0.0
6.06667,182,73.8757,-15.6196,72.7421,-15.3859,17.097,-6.14661,-23.7511,-50.5436,43.0791,-49.3535,45.3637,22.7688,-24.3812,-0.149772,0.0
6.1,183,73.4218,-15.6568,72.2873,-15.4386,16.5665,-6.89698,-23.6402,-50.9769,43.1548,-49.791,45.4389,22.7688,-24.3812,-0.149772,0.0
6.13333,184,72.965,-15.701,71.8296,-15.4848,16.0398,-7.6038,-23.5201,-51.3903,43.2041,-50.2087,45.5062,22.7688,-24.3812,-0.149772,0.0
6.16667,185,72.5074,-15.7388,71.3709,-15.5241,15.519,-8.24967,-23.391,-51.7822,43.256,-50.6046,45.5566,22.7688,-24.3812,-0.149772,0.0
6.2,186,72.051,-15.7827,70.9134,-15.5563,15.0064,-8.81716,-23.2528,-52.1504,43.3,-50.9759,45.6164,22.7688,-24.3812,-0.149772,0.0
6.23333,187,71.5981,-15.8068,70.459,-15.5812,14.5046,-9.28886,-23.1058,-52.4923,43.3458,-51.3217,45.6588,22.7688,-24.3812,-0.149772,0.0
6.26667,188,71.1504,-15.811,70.0098,-15.5864,14.0156,-9.64735,-22.95,-52.8065,43.3639,-51.639,45.692,22.7688,-24.3812,-0.149772,0.0
6.3,189,70.7105,-15.8207,69.5682,-15.6075,13.5419,-9.87522,-22.7854,-53.0908,43.3834,-51.9251,45.7156,22.7688,-24.3812,-0.149772,0.0
6.33333,190,70.2802,-15.8353,69.1364,-15.5972,13.0857,-9.95504,-22.6122,-53.3427,43.4043,-52.1793,45.7299,22.7688,-24.3812,-0.149772,0.0
6.36667,191,69.8626,-15.8176,68.7168,-15.5908,12.6494,-9.70653,-22.4303,-53.561,43.3965,-52.3999,45.7346,22.7688,-24.3812,-0.149772,0.0
6.4,192,69.4596,-15.8048,68.3118,-15.5764,12.2353,-9.00156,-22.24,-53.7429,43.3995,-52.583,45.729,22.7688,-24.3812,-0.149772,0.0
6.43333,193,69.0737,-15.7846,67.9239,-15.5539,11.8458,-7.90099,-22.0412,-53.8863,43.3728,-52.7273,45.7128,22.7688,-24.3812,-0.149772,0.0
6.46667,194,68.7076,-15.7571,67.5556,-15.5352,11.483,-6.46569,-21.8341,-53.9898,43.3467,-52.8313,45.6859,22.7688,-24.3812,-0.149772,0.0
6.5,195,68.3639,-15.7345,67.2095,-15.4971,11.1495,-4.75651,-21.6188,-54.0505,43.3208,-52.8924,45.6481,22.7688,-24.3812,-0.149772,0.0
6.53333,196,68.0447,-15.6922,66.8881,-15.4512,10.8474,-2.83432,-21.3953,-54.0663,43.2642,-52.9082,45.5987,22.7688,-24.3812,-0.149772,0.0
6.56667,197,67.753,-15.6308,66.594,-15.3864,10.579,-0.759979,-21.1636,-54.0347,43.2066,-52.8758,45.5372,22.7688,-24.3812,-0.149772,0.0
6.6,198,67.4911,-15.5743,66.3298,-15.3367,10.3468,1.40565,-20.9239,-53.9533,43.1381,-52.7935,45.4633,22.7688,-24.3812,-0.149772,0.0
6.63333,199,67.2616,-15.5105,66.098,-15.2681,10.153,3.60171,-20.6763,-53.819,43.0575,-52.6576,45.376,22.7688,-24.3812,-0.149772,0.0
6.66667,200,67.0669,-15.4518,65.9009,-15.192,10.0,5.76735,-20.4209,-53.6286,42.9643,-52.4651,45.2744,22.7688,-24.3812,-0.149772,0.0
6.7,201,66.8847,-15.3738,65.7166,-15.1211,9.8701,7.84169,-20.1576,-53.4001,42.8633,-52.2341,45.1539,22.7688,-24.3812,-0.149772,0.0
6.73333,202,66.6917,-15.324,65.5216,-15.0672,9.74413,9.76388,-19.8867,-53.1537,42.7313,-51.9845,45.0106,22.7688,-24.3812,-0.149772,0.0
6.76667,203,66.4884,-15.3013,65.3164,-15.018,9.62203,11.4731,-19.6081,-52.8893,42.5788,-51.7172,44.8454,22.7688,-24.3812,-0.149772,0.0
6.8,204,66.2752,-15.2688,65.1017,-15.0064,9.50372,12.9084,-19.322,-52.6085,42.4071,-51.433,44.6596,22.7688,-24.3812,-0.149772,0.0
6.83333,205,66.053,-15.2616,64.878,-14.9975,9.38914,14.0089,-19.0285,-52.3123,42.2172,-51.1327,44.454,22.7688,-24.3812,-0.149772,0.0
6.86667,206,65.822,-15.2665,64.6457,-15.0016,9.2782,14.7139,-18.7275,-52.0003,42.0095,-50.817,44.2297,22.7688,-24.3171,-0.149772,0.0
6.9,207,65.5828,-15.2827,64.4053,-15.0067,9.17085,14.9624,-18.4193,-51.6746,41.7856,-50.4867,43.9877,22.7688,-24.1284,-0.149772,0.0
6.93333,208,65.3359,-15.3209,64.1575,-15.0337,9.067,14.8921,-18.1038,-51.3349,41.5364,-50.1425,43.7289,22.7688,-23.8208,-0.149772,0.0
6.96667,209,65.0819,-15.3566,63.9024,-15.0812,8.9666,14.688,-17.7812,-50.9826,41.2826,-49.7852,43.4544,22.7688,-23.4001,-0.149772,0.0
7.0,210,64.8212,-15.3888,63.641,-15.1267,8.86955,14.3599,-17.4515,-50.6182,41.015,-49.4156,43.1654,22.7688,-22.8717,-0.149772,0.0
7.03333,211,64.5545,-15.4402,63.3735,-15.1801,8.7758,13.9177,-17.1149,-50.2421,40.7345,-49.0345,42.8626,22.7688,-22.2415,-0.149772,0.0
7.06667,212,64.2821,-15.4979,63.1005,-15.2402,8.68527,13.3713,-16.7714,-49.8563,40.4521,-48.6427,42.5472,22.7688,-21.5151,-0.149772,0.0
7.1,213,64.0048,-15.5613,62.8227,-15.3062,8.59789,12.7308,-16.421,-49.4607,40.1403,-48.2412,42.2204,22.7688,-20.698,-0.149772,0.0
7.13333,214,63.7231,-15.6292,62.5407,-15.3772,8.51359,12.0059,-16.0639,-49.0561,39.828,-47.8308,41.8834,22.7688,-19.7961,-0.149772,0.0
7.16667,215,63.438,-15.7011,62.2551,-15.4522,8.4323,11.2067,-15.7002,-48.6447,39.5077,-47.4124,41.5369,22.7688,-18.8149,-0.149772,0.0
7.2,216,63.1501,-15.7759,61.9667,-15.5305,8.35394,10.343,-15.3298,-48.2262,39.1889,-46.9873,41.1826,22.7688,-17.7602,-0.149772,0.0
7.23333,217,62.8598,-15.8645,61.6763,-15.6113,8.27844,9.42469,-14.953,-47.8025,38.846,-46.5566,40.8217,22.7688,-16.6375,-0.149772,0.0
7.26667,218,62.5685,-15.9431,61.3845,-15.6935,8.20573,8.46179,-14.5697,-47.3743,38.5071,-46.1214,40.4554,22.7688,-15.4525,-0.149772,0.0
7.3,219,62.2766,-16.0226,61.0923,-15.7768,8.13575,7.46418,-14.1802,-46.9434,38.1735,-45.683,40.0852,22.7688,-14.2109,-0.149772,0.0
7.33333,220,61.9851,-16.1023,60.8007,-15.8605,8.06841,6.44177,-13.7843,-46.511,37.82,-45.2429,39.7124,22.7688,-12.9184,-0.149772,0.0
7.36667,221,61.6955,-16.1816,60.5105,-15.9436,8.00364,5.40448,-13.3823,-46.078,37.4743,-44.8025,39.3386,22.7688,-11.5806,-0.149772,0.0
7.4,222,61.4082,-16.26,60.2229,-16.0257,7.94139,4.36223,-12.9742,-45.6469,37.1294,-44.3633,38.9652,22.7688,-10.2032,-0.149772,0.0
7.43333,223,61.1244,-16.3259,59.939,-16.1064,7.88156,3.32494,-12.5601,-45.219,36.7952,-43.9276,38.5943,22.7688,-8.79179,-0.149772,0.0
7.46667,224,60.8453,-16.4121,59.7523,-16.1825,7.8241,2.30253,-12.14,-44.7963,36.4476,-43.4967,38.2193,22.7688,-7.3521,-0.149772,0.0
7.5,225,60.5725,-16.4848,59.7515,-16.2822,7.76892,1.30492,-11.7141,-44.3801,36.1139,-43.0723,37.8657,22.7688,-5.88976,-0.149772,0.0
7.53333,226,60.307,-16.5549,59.929,-16.4051,7.71597,0.342017,-11.2824,-43.9732,35.7958,-42.657,37.5119,22.7688,-4.41044,-0.149772,0.0
7.56667,227,60.0499,-16.6218,60.2746,-16.5182,7.66516,-0.576252,-10.845,-43.5772,35.4699,-42.2528,37.1677,22.7688,-2.9198,-0.149772,0.0
7.6,228,59.8028,-16.6745,60.7765,-16.6587,7.61642,-1.43997,-10.402,-43.1944,35.1631,-41.8621,36.835,22.7688,-1.4235,-0.149772,0.0
7.63333,229,59.567,-16.7344,61.4219,-16.7911,7.56969,-2.23922,-9.95347,-42.8276,34.8689,-41.4872,36.516,22.7688,0.0727953,-0.149772,0.0
7.66667,230,59.3439,-16.7904,62.1964,-16.9196,7.52489,-2.96408,-9.49948,-42.4787,34.5975,-41.1307,36.2128,22.7688,1.56343,-0.149772,0.0
7.7,231,59.1351,-16.8421,63.0856,-17.0382,7.48195,-3.60464,-9.04011,-42.1502,34.3266,-40.7951,35.9277,22.7688,3.04275,-0.149772,0.0
7.73333,232,58.9419,-16.8895,64.0746,-17.1403,7.44079,-4.15097,-8.57545,-41.8456,34.0829,-40.4834,35.663,22.7688,4.50509,-0.149772,0.0
7.76667,233,58.7662,-16.9322,65.1485,-17.219,7.40135,-4.59316,-8.10558,-41.5664,33.8597,-40.198,35.4208,22.7688,5.94478,-0.149772,0.0
7.8,234,58.6089,-16.9807,66.2928,-17.2566,7.36356,-4.92129,-7.63057,-41.3166,33.6599,-39.9421,35.2036,22.7688,7.35617,-0.149772,0.0
7.83333,235,58.4721,-17.0028,67.4933,-17.2803,7.32734,-5.12544,-7.1505,-41.0976,33.4927,-39.7179,35.0135,22.7688,8.73359,-0.149772,0.0
7.86667,236,58.3569,-17.0409,68.7365,-17.2504,7.29262,-5.1957,-6.66547,-40.913,33.3452,-39.529,34.8462,22.7688,10.0714,-0.149772,0.0
7.9,237,58.265,-17.0523,70.0096,-17.1725,7.25933,-5.19488,-6.17554,-40.7656,33.2195,-39.3777,34.725,22.7688,11.3639,-0.149772,0.0
7.93333,238,58.1978,-17.0683,71.3002,-17.0413,7.22739,-5.19227,-5.6808,-40.6569,33.1326,-39.2664,34.6306,22.7688,12.6055,-0.149772,0.0
7.96667,239,58.1564,-17.0783,72.5969,-16.8523,7.19674,-5.1876,-5.18132,-40.5902,33.0793,-39.1982,34.5727,22.7688,13.7904,-0.149772,0.0
8.0,240,58.1424,-17.0817,73.8888,-16.6016,7.16731,-5.1806,-4.6772,-40.5677,33.0612,-39.175,34.5528,22.7688,14.9131,-0.149772,0.0
8.03333,241,58.1498,-17.0838,75.1639,-16.2835,7.13902,-5.17102,-4.1685,-40.579,33.0677,-39.1867,34.5602,22.7688,15.9679,-0.149772,0.0
8.06667,242,58.1724,-17.0902,76.4113,-15.9448,7.1118,-5.1586,-3.65531,-40.6131,33.0875,-39.2218,34.5819,22.7688,16.9491,-0.149772,0.0
8.1,243,58.2093,-17.1007,77.6242,-15.5495,7.08558,-5.14308,-3.1377,-40.6693,33.12,-39.2792,34.6175,22.7688,17.851,-0.149772,0.0
8.13333,244,58.2604,-17.1152,78.7962,-15.0992,7.06029,-5.12418,-2.61577,-40.7468,33.1649,-39.3584,34.6666,22.7688,18.668,-0.149772,0.0
8.16667,245,58.325,-17.1442,79.9217,-14.6228,7.03585,-5.10166,-2.08958,-40.8449,33.2215,-39.4586,34.7287,22.7688,19.3945,-0.149772,0.0
8.2,246,58.4028,-17.1662,80.9964,-14.1118,7.01219,-5.07525,-1.55922,-40.9624,33.2896,-39.5789,34.8031,22.7688,20.0247,-0.149772,0.0
8.23333,247,58.4934,-17.1812,82.0163,-13.5846,6.98925,-5.04469,-1.02478,-41.0991,33.3687,-39.7186,34.8897,22.7688,20.553,-0.149772,0.0
8.26667,248,58.596,-17.2102,82.9784,-13.0065,6.96695,-5.00973,-0.486316,-41.2537,33.4579,-39.8772,34.9879,22.7688,20.9738,-0.149772,0.0
8.3,249,58.7106,-17.2533,83.8805,-12.4386,6.94522,-4.97009,0.0560734,-41.4257,33.5573,-40.0531,35.0968,22.7688,21.2814,-0.149772,0.0
8.33333,250,58.8367,-17.278,84.7205,-11.8473,6.92399,-4.92552,0.602313,-41.6143,33.6665,-40.2457,35.2162,22.7688,21.4701,-0.149772,0.0
8.36667,251,58.9737,-17.3163,85.4976,-11.2405,6.90318,-4.87575,3.56565,-41.818,33.7842,-40.454,35.3451,22.7688,21.5342,-0.149772,0.0
8.4,252,59.1209,-17.3683,86.211,-10.6686,6.88273,-4.82053,10.6615,-42.0371,33.9108,-40.6779,35.4838,22.7688,21.5342,-0.149772,0.0
8.43333,253,59.278,-17.4014,86.8605,-10.0991,6.86256,-4.7596,20.843,-42.2698,34.0453,-40.9156,35.6309,22.7688,21.5342,-0.149772,0.0
8.46667,254,59.445,-17.4585,87.4463,-9.54102,6.84259,-4.69268,33.0633,-42.5153,34.1872,-41.1667,35.7863,22.7688,21.5342,-0.149772,0.0
8.5,255,59.6208,-17.4964,87.9684,-9.04666,6.82277,-4.61953,46.2756,-42.7735,34.3444,-41.43,35.9493,22.7688,21.5342,-0.149772,0.0
8.53333,256,59.8051,-17.558,88.4276,-8.58335,6.80302,-4.53989,59.4331,-43.0425,34.4999,-41.7048,36.1194,22.7688,21.5342,-0.149772,0.0
8.56667,257,59.9976,-17.6,88.8242,-8.17508,6.78326,-4.45348,71.4889,-43.3228,34.6618,-41.9906,36.2961,22.7688,21.5342,-0.149772,0.0
8.6,258,60.1975,-17.6547,89.1582,-7.8166,6.76342,-4.36005,81.3963,-43.6123,34.8207,-42.2861,36.4789,22.7688,21.5342,-0.149772,0.0
8.63333,259,60.4048,-17.7111,89.4298,-7.54623,6.74344,-4.25934,88.1084,-43.9112,34.9934,-42.5908,36.6673,22.7688,21.5342,-0.149772,0.0
8.66667,260,60.6187,-17.7691,89.6382,-7.3581,6.72324,-4.15109,90.5784,-44.2183,35.1705,-42.9036,36.8608,22.7688,21.5342,-0.149772,0.0
8.7,261,60.8389,-17.8396,89.7821,-7.27474,6.70274,-4.03503,90.0646,-44.5328,35.3518,-43.2241,37.0589,22.7688,21.5342,-0.149772,0.0
8.73333,262,61.0648,-17.8891,89.822,-7.3122,6.68189,-3.91091,88.5795,-44.8539,35.5371,-43.5514,37.2533,22.7688,21.5342,-0.149772,0.0
8.76667,263,61.2964,-17.9509,89.7266,-7.57189,6.6606,-3.77846,86.2075,-45.1815,35.726,-43.8848,37.4591,22.7688,21.5342,-0.149772,0.0
8.8,264,61.5327,-18.0248,89.5023,-7.98984,6.6388,-3.63742,83.0331,-45.514,35.9176,-44.2235,37.6762,22.7688,21.5342,-0.149772,0.0
8.83333,265,61.7737,-18.0772,89.1523,-8.55651,6.61643,-3.48754,79.1409,-45.8517,36.1122,-44.567,37.8881,22.7688,21.5342,-0.149772,0.0
8.86667,266,62.0185,-18.1415,88.678,-9.24573,6.5934,-3.32855,74.6151,-46.1933,36.3176,-44.9145,38.1026,22.7688,21.5342,-0.149772,0.0
8.9,267,62.2672,-18.2064,88.0794,-10.0301,6.56965,-3.16018,69.5404,-46.5383,36.5161,-45.2654,38.319,22.7688,21.5342,-0.149772,0.0
8.93333,268,62.519,-18.2831,87.3568,-10.8817,6.54512,-2.98219,64.0011,-46.886,36.7076,-45.6191,38.5371,22.7688,21.5342,-0.149772,0.0
8.96667,269,62.7735,-18.3488,86.5108,-11.7733,6.51971,-2.7943,58.0818,-47.2362,36.9089,-45.9751,38.7564,22.7688,21.5342,-0.149772,0.0
9.0,270,63.0308,-18.4034,85.5439,-12.6787,6.49337,-2.59626,51.8668,-47.5884,37.1112,-46.3327,38.9766,22.7688,21.5342,-0.149772,0.0
9.03333,271,63.29,-18.4695,84.46,-13.574,6.46603,-2.38781,45.4407,-47.9415,37.3142,-46.6914,39.1973,22.7688,21.5342,-0.149772,0.0
9.06667,272,63.5508,-18.5356,83.266,-14.4379,6.4376,-2.16868,38.8879,-48.2953,37.5171,-47.0506,39.4183,22.7688,21.5342,-0.149772,0.0
9.1,273,63.8128,-18.6017,81.9711,-15.2384,6.40802,-1.93861,32.2928,-48.649,37.7201,-47.4099,39.6391,22.7688,21.5342,-0.149772,0.0
9.13333,274,64.0759,-18.679,80.5878,-16.0015,6.37722,-1.69735,25.74,-49.0026,37.932,-47.7688,39.8595,22.7688,21.5342,-0.149772,0.0
9.16667,275,64.3838,-18.7012,79.1589,-16.6122,6.34512,-1.44463,19.3139,-49.2769,38.1217,-48.047,40.0747,22.7688,21.5342,-0.149772,0.0
9.2,276,64.7749,-18.6728,77.7343,-17.0782,6.31166,-1.18019,13.0989,-49.4006,38.314,-48.1728,40.272,22.7688,21.5342,-0.149772,0.0
9.23333,277,65.2399,-18.5848,76.3411,-17.3721,6.27676,-0.903763,7.17956,-49.3861,38.4999,-48.1592,40.4697,22.7688,21.5342,-0.149772,0.0
9.26667,278,65.7688,-18.4395,75.0082,-17.5082,6.24035,-0.615098,1.64029,-49.2434,38.6793,-48.0163,40.6674,22.7688,21.5342,-0.149772,0.0
9.3,279,66.352,-18.239,73.7657,-17.5268,6.20235,-0.313931,-3.43445,-48.9826,38.8606,-47.7531,40.8469,22.7688,21.5342,-0.149772,0.0
9.33333,280,66.9795,-17.9853,72.6449,-17.4305,6.16271,0.0,-7.96018,-48.6104,39.0142,-47.3776,41.0151,22.7688,21.5342,-0.149772,0.0
9.36667,281,67.6412,-17.6925,71.6776,-17.2471,6.12134,0.404603,-11.8525,-48.1364,39.1666,-46.8986,41.1711,22.7688,21.5342,-0.149772,0.0
9.4,282,68.3285,-17.3269,70.895,-16.9673,6.07817,0.970923,-15.0268,-47.5671,39.3071,-46.3226,41.3123,22.7688,21.5342,-0.149772,0.0
9.43333,283,69.0319,-16.9278,70.3275,-16.605,6.03314,1.68892,-17.3988,-46.9096,39.4334,-45.6572,41.4374,22.7688,21.5342,-0.149772,0.0
9.46667,284,69.7436,-16.4862,70.0027,-16.207,5.98616,2.54856,-18.8839,-46.1716,39.5437,-44.9103,41.5448,22.7688,21.5342,-0.149772,0.0
9.5,285,70.4559,-16.0061,69.9446,-15.7455,5.93718,3.53981,-19.3977,-45.3614,39.6372,-44.0893,41.6327,22.7688,21.5342,-0.149772,0.0
9.53333,286,71.1616,-15.4917,70.1723,-15.2353,5.88611,4.65263,-19.3964,-44.4856,39.7204,-43.2011,41.6993,22.7688,21.5342,-0.149772,0.0
9.56667,287,71.8545,-14.9608,70.6988,-14.6619,5.83288,5.87699,-19.3927,-43.5534,39.7672,-42.2551,41.7367,22.7688,21.5342,-0.149772,0.0
9.6,288,72.5292,-14.381,71.3669,-14.0727,5.77743,7.20284,-19.3866,-42.5744,39.8026,-41.2598,41.7595,22.7688,21.5342,-0.149772,0.0
9.63333,289,73.1809,-13.8098,72.0117,-13.4536,5.71968,8.62016,-19.378,-41.5585,39.8184,-40.2263,41.7672,22.7688,21.5342,-0.149772,0.0
9.66667,290,73.8052,-13.2023,72.629,-12.8238,5.65956,10.1189,-19.367,-40.5171,39.8145,-39.1664,41.7465,22.7688,21.5342,-0.149772,0.0
9.7,291,74.3987,-12.6051,73.2157,-12.1915,5.597,11.689,-19.3535,-39.4638,39.793,-38.0917,41.7055,22.7688,21.5342,-0.149772,0.0
9.73333,292,74.9583,-12.0132,73.7687,-11.5528,5.53193,13.3205,-19.3377,-38.4133,39.7634,-37.0184,41.6474,22.7688,21.5342,-0.149772,0.0
9.76667,293,75.4821,-11.4354,74.286,-10.9539,5.46427,15.0033,-19.3196,-37.3835,39.7146,-35.9648,41.5701,22.7688,21.5342,-0.149772,0.0
9.8,294,75.9681,-10.8941,74.7659,-10.3673,5.39395,16.7274,-19.2991,-36.3928,39.6582,-34.9493,41.4975,22.7688,21.5342,-0.149772,0.0
9.83333,295,76.4148,-10.3586,75.207,-9.80275,5.3209,18.4827,-19.2762,-35.4641,39.6005,-33.9955,41.4174,22.7688,21.5342,-0.149772,0.0
9.86667,296,76.8213,-9.89216,75.6083,-9.30819,5.24506,20.2593,-19.251,-34.6221,39.5417,-33.1294,41.3442,22.7688,21.5342,-0.149772,0.0
9.9,297,77.1865,-9.45092,75.9692,-8.8565,5.16634,22.047,-19.2235,-33.8943,39.5104,-32.3791,41.2877,22.7688,21.5342,-0.149772,0.0
9.93333,298,77.5101,-9.0854,76.289,-8.47044,5.08468,23.8358,-19.1938,-33.3094,39.489,-31.7762,41.2529,22.7688,21.5342,-0.149772,0.0
9.96667,299,77.7906,-8.80532,76.5669,-8.14798,5.00001,25.6158,-19.1618,-32.8967,39.506,-31.3499,41.2673,22.7688,21.5342,-0.149772,0.0
10.0,300,78.0278,-8.57993,76.8023,-7.93765,4.9108,27.3768,-19.1275,-32.6848,39.5642,-31.1314,41.3244,22.7688,21.5342,-0.149772,0.0
10.0333,301,78.2425,-8.42745,77.0158,-7.76275,4.81571,29.1088,-19.091,-32.5905,39.648,-31.0343,41.4035,22.7688,21.5342,-0.149772,0.0
10.0667,302,78.457,-8.25063,77.2291,-7.591,4.71494,30.8018,-19.0522,-32.5116,39.743,-30.9539,41.4991,22.7688,21.5342,-0.149772,0.0
10.1,303,78.6708,-8.09016,77.442,-7.42237,4.60868,32.4458,-19.0113,-32.4489,39.8308,-30.8896,41.6035,22.7688,21.5342,-0.149772,0.0
10.1333,304,78.8841,-7.93267,77.6544,-7.24388,4.49712,34.0307,-18.9682,-32.4017,39.936,-30.842,41.7004,22.7688,21.5342,-0.149772,0.0
10.1667,305,79.0971,-7.77808,77.8664,-7.08136,4.38045,35.5465,-18.9229,-32.3698,40.0335,-30.8097,41.8128,22.7688,21.5342,-0.149772,0.0
10.2,306,79.3095,-7.62623,78.0778,-6.9218,4.25887,36.9831,-18.8755,-32.3529,40.1418,-30.7929,41.928,22.7688,21.5342,-0.149772,0.0
10.2333,307,79.5211,-7.49116,78.2886,-6.76526,4.13257,38.3306,-18.8259,-32.3503,40.2547,-30.7911,42.0462,22.7688,21.5342,-0.149772,0.0
10.2667,308,79.7322,-7.34506,78.4988,-6.61167,4.00174,39.5788,-18.7742,-32.3619,40.3719,-30.8041,42.174,22.7688,21.5342,-0.149772,0.0
10.3,309,79.9423,-7.20148,78.7083,-6.46102,3.86657,40.7178,-18.7204,-32.3875,40.4995,-30.8321,42.3102,22.7688,21.5342,-0.149772,0.0
10.3333,310,80.1519,-7.04691,78.917,-6.31339,3.72726,41.7374,-18.6646,-32.4264,40.6183,-30.8735,42.4371,22.7688,21.5342,-0.149772,0.0
10.3667,311,80.3604,-6.90881,79.1249,-6.16841,3.584,42.6277,-18.6066,-32.4778,40.7473,-30.928,42.5785,22.7688,21.5342,-0.149772,0.0
10.4,312,80.5679,-6.77327,79.3318,-6.02634,3.43697,43.3787,-18.5467,-32.542,40.8798,-30.9955,42.7193,22.7688,21.5342,-0.149772,0.0
10.4333,313,80.7745,-6.64051,79.5379,-5.88714,3.28638,43.9802,-18.4846,-32.6184,41.0158,-31.0754,42.8685,22.7688,21.5342,-0.149772,0.0
